X,Y,Date (UTC),Time (UTC),Latitude,Longitude,field_5
1677771.539936040528119,212965.585707422811538,17-Jan-2009,21:05:30,47.57616667,-122.1400667,
1677772.159099442651495,213002.057101447222522,17-Jan-2009,21:05:31,47.57626667,-122.1400667,
1677772.778262837324291,213038.528495511127403,17-Jan-2009,21:05:32,47.57636667,-122.1400667,
1677769.300634911516681,213075.069441353116417,17-Jan-2009,21:05:33,47.57646667,-122.1400833,
1677770.022960093570873,213117.616969632013934,17-Jan-2009,21:05:34,47.57658333,-122.1400833,
1677770.642131340457126,213154.08836371221696,17-Jan-2009,21:05:35,47.57668333,-122.1400833,
1677771.261302592698485,213190.559757843468105,17-Jan-2009,21:05:36,47.57678333,-122.1400833,
1677771.777319910470396,213220.95501775512821,17-Jan-2009,21:05:37,47.57686667,-122.1400833,
1677772.293275306699798,213251.346630560961785,17-Jan-2009,21:05:38,47.57695,-122.1400833,
1677772.602860931772739,213269.582327687036013,17-Jan-2009,21:05:39,47.577,-122.1400833,
1677772.912446557078511,213287.818024827021873,17-Jan-2009,21:05:40,47.57705,-122.1400833,
1677773.118816333357245,213299.973940546333324,17-Jan-2009,21:05:41,47.57708333,-122.1400833,
1677773.325248024426401,213312.13350340857869,17-Jan-2009,21:05:42,47.57711667,-122.1400833,
1677769.306983843911439,213318.2796083620633,17-Jan-2009,21:05:43,47.57713333,-122.1401,
1677769.306983843911439,213318.2796083620633,17-Jan-2009,21:05:44,47.57713333,-122.1401,
1677769.306983843911439,213318.2796083620633,17-Jan-2009,21:05:45,47.57713333,-122.1401,
1677769.306983843911439,213318.2796083620633,17-Jan-2009,21:05:46,47.57713333,-122.1401,
1677769.306983843911439,213318.2796083620633,17-Jan-2009,21:05:47,47.57713333,-122.1401,
1677769.306983843911439,213318.2796083620633,17-Jan-2009,21:05:48,47.57713333,-122.1401,
1677769.306983843911439,213318.2796083620633,17-Jan-2009,21:05:49,47.57713333,-122.1401,
1677769.306983843911439,213318.2796083620633,17-Jan-2009,21:05:50,47.57713333,-122.1401,
1677769.306983843911439,213318.2796083620633,17-Jan-2009,21:05:51,47.57713333,-122.1401,
1677769.306983843911439,213318.2796083620633,17-Jan-2009,21:05:52,47.57713333,-122.1401,
1677769.306983843911439,213318.2796083620633,17-Jan-2009,21:05:53,47.57713333,-122.1401,
1677769.306983843911439,213318.2796083620633,17-Jan-2009,21:05:54,47.57713333,-122.1401,
1677769.306983843911439,213318.2796083620633,17-Jan-2009,21:05:55,47.57713333,-122.1401,
1677769.306983843911439,213318.2796083620633,17-Jan-2009,21:05:56,47.57713333,-122.1401,
1677769.306983843911439,213318.2796083620633,17-Jan-2009,21:05:57,47.57713333,-122.1401,
1677769.306983843911439,213318.2796083620633,17-Jan-2009,21:05:58,47.57713333,-122.1401,
1677769.306983843911439,213318.2796083620633,17-Jan-2009,21:05:59,47.57713333,-122.1401,
1677769.306983843911439,213318.2796083620633,17-Jan-2009,21:06:00,47.57713333,-122.1401,
1677769.306983843911439,213318.2796083620633,17-Jan-2009,21:06:01,47.57713333,-122.1401,
1677769.306983843911439,213318.2796083620633,17-Jan-2009,21:06:02,47.57713333,-122.1401,
1677765.185565751045942,213318.349579911387991,17-Jan-2009,21:06:03,47.57713333,-122.1401167,
1677765.185565751045942,213318.349579911387991,17-Jan-2009,21:06:04,47.57713333,-122.1401167,
1677765.185565751045942,213318.349579911387991,17-Jan-2009,21:06:05,47.57713333,-122.1401167,
1677765.185565751045942,213318.349579911387991,17-Jan-2009,21:06:06,47.57713333,-122.1401167,
1677765.185565751045942,213318.349579911387991,17-Jan-2009,21:06:07,47.57713333,-122.1401167,
1677765.185565751045942,213318.349579911387991,17-Jan-2009,21:06:08,47.57713333,-122.1401167,
1677765.185565751045942,213318.349579911387991,17-Jan-2009,21:06:09,47.57713333,-122.1401167,
1677765.185565751045942,213318.349579911387991,17-Jan-2009,21:06:10,47.57713333,-122.1401167,
1677765.185565751045942,213318.349579911387991,17-Jan-2009,21:06:11,47.57713333,-122.1401167,
1677765.185565751045942,213318.349579911387991,17-Jan-2009,21:06:12,47.57713333,-122.1401167,
1677765.185565751045942,213318.349579911387991,17-Jan-2009,21:06:13,47.57713333,-122.1401167,
1677765.185565751045942,213318.349579911387991,17-Jan-2009,21:06:14,47.57713333,-122.1401167,
1677765.392002712935209,213330.509142687689746,17-Jan-2009,21:06:15,47.57716667,-122.1401167,
1677765.701596233295277,213348.744839732418768,17-Jan-2009,21:06:16,47.57721667,-122.1401167,
1677766.217564798425883,213379.136452445352916,17-Jan-2009,21:06:17,47.5773,-122.1401167,
1677766.73353335657157,213409.528065190796042,17-Jan-2009,21:06:18,47.57738333,-122.1401167,
1677771.57732801232487,213452.00926978586358,17-Jan-2009,21:06:19,47.5775,-122.1401,
1677772.299724315525964,213494.560445644485299,17-Jan-2009,21:06:20,47.57761667,-122.1401,
1677777.143429413205013,213537.038004627625924,17-Jan-2009,21:06:21,47.57773333,-122.1400833,
1677782.065713739488274,213585.599412542680511,17-Jan-2009,21:06:22,47.57786667,-122.1400667,
1677787.115807178895921,213640.236537257267628,17-Jan-2009,21:06:23,47.57801667,-122.14005,
1677796.262534813722596,213694.804116759216413,17-Jan-2009,21:06:24,47.57816667,-122.1400167,
1677801.312569122994319,213749.441245455818716,17-Jan-2009,21:06:25,47.57831667,-122.14,
1677810.459214116679505,213804.008832022751449,17-Jan-2009,21:06:26,47.57846667,-122.1399667,
1677819.733632473507896,213864.652138825244037,17-Jan-2009,21:06:27,47.57863333,-122.1399333,
1677824.758892439072952,213919.289692998951068,17-Jan-2009,21:06:28,47.57878333,-122.1399167,
1677829.912008554674685,213980.00661154492991,17-Jan-2009,21:06:29,47.57895,-122.1399,
1677830.943836739752442,214040.793488720722962,17-Jan-2009,21:06:30,47.57911667,-122.1399,
1677827.751213774317876,214095.570541962602874,17-Jan-2009,21:06:31,47.57926667,-122.1399167,
1677824.686434701783583,214156.423311569582438,17-Jan-2009,21:06:32,47.57943333,-122.1399333,
1677821.49386040866375,214211.20036596612772,17-Jan-2009,21:06:33,47.57958333,-122.13995,
1677822.525728004053235,214271.987242983886972,17-Jan-2009,21:06:34,47.57975,-122.13995,
1677819.333190581062809,214326.764297859015642,17-Jan-2009,21:06:35,47.5799,-122.1399667,
1677828.504240363603458,214381.331475251005031,17-Jan-2009,21:06:36,47.58005,-122.1399333,
1677841.668541067978367,214429.749338534194976,17-Jan-2009,21:06:37,47.58018333,-122.1398833,
1677871.268153081415221,214477.89189394551795,17-Jan-2009,21:06:38,47.58031667,-122.1397667,
1677904.91021058242768,214519.880705556308385,17-Jan-2009,21:06:39,47.58043333,-122.1396333,
1677950.660005028126761,214549.508345216367161,17-Jan-2009,21:06:40,47.58051667,-122.13945,
1678000.324501530267298,214566.906608333258191,17-Jan-2009,21:06:41,47.58056667,-122.13925,
1678053.903783411951736,214572.075525508640567,17-Jan-2009,21:06:42,47.58058333,-122.1390333,
1678111.476448802044615,214571.098979012807831,17-Jan-2009,21:06:43,47.58058333,-122.1388,
1678164.64341688901186,214551.956368642509915,17-Jan-2009,21:06:44,47.58053333,-122.1385833,
1678213.483233254170045,214520.727859816484852,17-Jan-2009,21:06:45,47.58045,-122.1383833,
1678249.778253958560526,214477.54908496781718,17-Jan-2009,21:06:46,47.58033333,-122.1382333,
1678277.728089801035821,214428.433961213333532,17-Jan-2009,21:06:47,47.5802,-122.1381167,
1678297.485052451957017,214379.457752616988728,17-Jan-2009,21:06:48,47.58006667,-122.1380333,
1678300.654272446408868,214324.681194944190793,17-Jan-2009,21:06:49,47.57991667,-122.1380167,
1678287.388023998821154,214270.183227945002727,17-Jan-2009,21:06:50,47.57976667,-122.1380667,
1678270.128159252461046,214221.830851114791585,17-Jan-2009,21:06:51,47.57963333,-122.1381333,
1678236.486413780832663,214179.841392525151605,17-Jan-2009,21:06:52,47.57951667,-122.1382667,
1678194.754420966142789,214144.067049158416921,17-Jan-2009,21:06:53,47.57941667,-122.1384333,
1678144.985919267404824,214120.588495021773269,17-Jan-2009,21:06:54,47.57935,-122.1386333,
1678087.181034620618448,214109.409440350253135,17-Jan-2009,21:06:55,47.57931667,-122.1388667,
1678025.485725689446554,214110.455976832570741,17-Jan-2009,21:06:56,47.57931667,-122.1391167,
1677959.693851998075843,214111.572224162489874,17-Jan-2009,21:06:57,47.57931667,-122.1393833,
1677889.859179122839123,214118.835197648528265,17-Jan-2009,21:06:58,47.57933333,-122.1396667,
1677824.067334426799789,214119.951914792123716,17-Jan-2009,21:06:59,47.57933333,-122.1399333,
1677754.232797635952011,214127.219034063775325,17-Jan-2009,21:07:00,47.57935,-122.1402167,
1677676.101932176854461,214128.545771348726703,17-Jan-2009,21:07:01,47.57935,-122.1405333,
1677602.067636406747624,214129.803241614426952,17-Jan-2009,21:07:02,47.57935,-122.1408333,
1677515.797600115649402,214137.350435077096336,17-Jan-2009,21:07:03,47.57936667,-122.1411833,
1677433.520857817260548,214138.748616007709643,17-Jan-2009,21:07:04,47.57936667,-122.1415167,
1677347.250854057492688,214146.292927870264975,17-Jan-2009,21:07:05,47.57938333,-122.1418667,
1677264.998828535666689,214147.691419312730432,17-Jan-2009,21:07:06,47.57938333,-122.1422,
1677174.607744481181726,214155.310243262531003,17-Jan-2009,21:07:07,47.5794,-122.1425667,
1677092.355757978046313,214156.709482382138958,17-Jan-2009,21:07:08,47.5794,-122.1429,
1677005.982541351346299,214158.179213838826399,17-Jan-2009,21:07:09,47.5794,-122.14325,
1676919.609331413637847,214159.649338117218576,17-Jan-2009,21:07:10,47.5794,-122.1436,
1676837.460883142659441,214167.129457767907297,17-Jan-2009,21:07:11,47.57941667,-122.1439333,
1676747.06996618793346,214174.746669249230763,17-Jan-2009,21:07:12,47.57943333,-122.1443,
1676660.696831512730569,214176.217970991419861,17-Jan-2009,21:07:13,47.57943333,-122.14465,
1676574.427307071397081,214183.769440178235527,17-Jan-2009,21:07:14,47.57945,-122.145,
1676484.036615553777665,214191.391550556349102,17-Jan-2009,21:07:15,47.57946667,-122.1453667,
1676401.784785147756338,214192.793780391453765,17-Jan-2009,21:07:16,47.57946667,-122.1457,
1676315.515356608433649,214200.342778409918537,17-Jan-2009,21:07:17,47.57948333,-122.14605,
1676229.246052153175697,214207.895815377793042,17-Jan-2009,21:07:18,47.5795,-122.1464,
1676138.751842985628173,214209.439796333550476,17-Jan-2009,21:07:19,47.5795,-122.1467667,
1676048.386090940563008,214217.063558842433849,17-Jan-2009,21:07:20,47.57951667,-122.1471333,
1675962.013148503610864,214218.53803801376489,17-Jan-2009,21:07:21,47.57951667,-122.1474833,
1675871.622756001306698,214226.159415718226228,17-Jan-2009,21:07:22,47.57953333,-122.14785,
1675781.128633774118498,214227.705100666265935,17-Jan-2009,21:07:23,47.57953333,-122.1482167,
1675690.866969086462632,214241.410334149200935,17-Jan-2009,21:07:24,47.57956667,-122.1485833,
1675596.251701640663669,214243.027322342939442,17-Jan-2009,21:07:25,47.57956667,-122.1489667,
1675505.990165773779154,214256.729787181364372,17-Jan-2009,21:07:26,47.5796,-122.1493333,
1675411.478950018528849,214264.427464250969933,17-Jan-2009,21:07:27,47.57961667,-122.1497167,
1675321.113629803527147,214272.051039674435742,17-Jan-2009,21:07:28,47.57963333,-122.1500833,
1675230.723759254673496,214279.679114437953103,17-Jan-2009,21:07:29,47.57965,-122.15045,
1675136.237423629965633,214287.377738769107964,17-Jan-2009,21:07:30,47.57966667,-122.1508333,
1675045.847622717730701,214295.003046193771297,17-Jan-2009,21:07:31,47.57968333,-122.1512,
1674955.457949436502531,214302.63243089421303,17-Jan-2009,21:07:32,47.5797,-122.1515667,
1674865.093019254039973,214310.261822980246507,17-Jan-2009,21:07:33,47.57971667,-122.1519333,
1674774.703413913957775,214317.888420729112113,17-Jan-2009,21:07:34,47.57973333,-122.1523,
1674688.435136196669191,214325.448455858801026,17-Jan-2009,21:07:35,47.57975,-122.15265,
1674602.166920415824279,214333.008882804249879,17-Jan-2009,21:07:36,47.57976667,-122.153,
1674515.898704030318186,214340.566054436465492,17-Jan-2009,21:07:37,47.57978333,-122.15335,
1674429.630612106295303,214348.127265015704324,17-Jan-2009,21:07:38,47.5798,-122.1537,
1674347.588028781116009,214361.694268118357286,17-Jan-2009,21:07:39,47.57983333,-122.1540333,
1674261.320086678490043,214369.256243095092941,17-Jan-2009,21:07:40,47.57985,-122.1543833,
1674175.052206527674571,214376.818609882873716,17-Jan-2009,21:07:41,47.57986667,-122.1547333,
1674088.784325692569837,214384.377721355122048,17-Jan-2009,21:07:42,47.57988333,-122.1550833,
1674002.516569415805861,214391.940871767466888,17-Jan-2009,21:07:43,47.5799,-122.1554333,
1673912.127691222121939,214399.575221428240184,17-Jan-2009,21:07:44,47.57991667,-122.1558,
1673825.859997801948339,214407.135527052072575,17-Jan-2009,21:07:45,47.57993333,-122.15615,
1673735.471248419722542,214414.770717377366964,17-Jan-2009,21:07:46,47.57995,-122.1565167,
1673645.107242006110027,214422.405913508468075,17-Jan-2009,21:07:47,47.57996667,-122.1568833,
1673558.83973766095005,214429.967431883706013,17-Jan-2009,21:07:48,47.57998333,-122.1572333,
1673468.34658525348641,214431.524136305000866,17-Jan-2009,21:07:49,47.57998333,-122.1576,
1673377.958066282328218,214439.161027992726304,17-Jan-2009,21:07:50,47.58,-122.1579667,
1673287.594290255801752,214446.797925012244377,17-Jan-2009,21:07:51,47.58001667,-122.1583333,
1673188.988172749755904,214454.573532619891921,17-Jan-2009,21:07:52,47.58003333,-122.1587333,
1673094.478682544780895,214462.282738580572186,17-Jan-2009,21:07:53,47.58005,-122.1591167,
1672999.993938591796905,214469.991989609698066,17-Jan-2009,21:07:54,47.58006667,-122.1595,
1672901.388033427298069,214477.769090292509645,17-Jan-2009,21:07:55,47.58008333,-122.1599,
1672806.903428266523406,214485.479301851126365,17-Jan-2009,21:07:56,47.5801,-122.1602833,
1672712.394214060157537,214493.190408979338827,17-Jan-2009,21:07:57,47.58011667,-122.1606667,
1672617.909683153498918,214500.897913561377209,17-Jan-2009,21:07:58,47.58013333,-122.16105,
1672523.425283723743632,214508.609535274270456,17-Jan-2009,21:07:59,47.58015,-122.1614333,
1672428.916275272611529,214516.322052921517752,17-Jan-2009,21:08:00,47.58016667,-122.1618167,
1672334.431950056925416,214524.030967653234256,17-Jan-2009,21:08:01,47.58018333,-122.1622,
1672239.947756372625008,214531.743999515776522,17-Jan-2009,21:08:02,47.5802,-122.1625833,
1672149.560107269790024,214539.386736892512999,17-Jan-2009,21:08:03,47.58021667,-122.16295,
1672055.075986085925251,214547.097041273635114,17-Jan-2009,21:08:04,47.58023333,-122.1633333,
1671960.567318953340873,214554.81188931746874,17-Jan-2009,21:08:05,47.58025,-122.1637167,
1671866.083397967973724,214562.526780954474816,17-Jan-2009,21:08:06,47.58026667,-122.1641,
1671771.599482522346079,214570.238495478261029,17-Jan-2009,21:08:07,47.58028333,-122.1644833,
1671672.889382118824869,214571.945874334604014,17-Jan-2009,21:08:08,47.58028333,-122.1648833,
1671578.380960853770375,214579.662624075630447,17-Jan-2009,21:08:09,47.5803,-122.1652667,
1671483.897285725455731,214587.379416912648594,17-Jan-2009,21:08:10,47.58031667,-122.16565,
1671385.292474578833207,214595.164388377888827,17-Jan-2009,21:08:11,47.58033333,-122.16605,
1671290.80893832584843,214602.88214172582957,17-Jan-2009,21:08:12,47.58035,-122.1664333,
1671192.204332563094795,214610.671762709651375,17-Jan-2009,21:08:13,47.58036667,-122.1668333,
1671093.599735573632643,214618.458248475159053,17-Jan-2009,21:08:14,47.58038333,-122.1672333,
1670994.889885492855683,214620.169151138572488,17-Jan-2009,21:08:15,47.58038333,-122.1676333,
1670900.487339519662783,214633.969016038929112,17-Jan-2009,21:08:16,47.58041667,-122.1680167,
1670801.777569958241656,214635.680922369705513,17-Jan-2009,21:08:17,47.58041667,-122.1684167,
1670703.173227588413283,214643.469435052364133,17-Jan-2009,21:08:18,47.58043333,-122.1688167,
1670604.569020464085042,214651.262106744543416,17-Jan-2009,21:08:19,47.58045,-122.1692167,
1670505.964885336579755,214659.055290335760219,17-Jan-2009,21:08:20,47.58046667,-122.1696167,
1670407.360758868744597,214666.845338711020304,17-Jan-2009,21:08:21,47.58048333,-122.1700167,
1670304.66032086010091,214674.710707633406855,17-Jan-2009,21:08:22,47.5805,-122.1704333,
1670210.15284855896607,214682.434265379561111,17-Jan-2009,21:08:23,47.58051667,-122.1708167,
1670107.452494534431025,214690.297053516493179,17-Jan-2009,21:08:24,47.58053333,-122.1712333,
1670008.848721049493179,214698.092817856027978,17-Jan-2009,21:08:25,47.58055,-122.1716333,
1669910.139284369768575,214699.809358346421504,17-Jan-2009,21:08:26,47.58055,-122.1720333,
1669807.308738205581903,214701.598110034887213,17-Jan-2009,21:08:27,47.58055,-122.17245,
1669704.584002655232325,214709.467153049743501,17-Jan-2009,21:08:28,47.58056667,-122.1728667,
1669605.87462505325675,214711.185274963238044,17-Jan-2009,21:08:29,47.58056667,-122.1732667,
1669502.9629524811171,214706.895511040464044,17-Jan-2009,21:08:30,47.58055,-122.1736833,
1669404.253561584278941,214708.614680941624101,17-Jan-2009,21:08:31,47.58055,-122.1740833,
1669301.317133430624381,214704.326439678086899,17-Jan-2009,21:08:32,47.58053333,-122.1745,
1669202.501831568544731,214699.97057324796333,17-Jan-2009,21:08:33,47.58051667,-122.1749,
1669099.67128645721823,214701.763156618515495,17-Jan-2009,21:08:34,47.58051667,-122.1753167,
1668992.532253885176033,214691.468280652246904,17-Jan-2009,21:08:35,47.58048333,-122.17575,
1668897.837908430723473,214687.042124705738388,17-Jan-2009,21:08:36,47.58046667,-122.1761333,
1668794.90120215783827,214682.756628670817008,17-Jan-2009,21:08:37,47.58045,-122.17655,
1668700.100628809770569,214672.251729696319671,17-Jan-2009,21:08:38,47.58041667,-122.1769333,
1668601.178752140374854,214661.815616859559668,17-Jan-2009,21:08:39,47.58038333,-122.1773333,
1668502.363006624393165,214657.463393945829011,17-Jan-2009,21:08:40,47.58036667,-122.1777333,
1668407.537379901623353,214646.956739677407313,17-Jan-2009,21:08:41,47.58033333,-122.1781167,
1668308.615249176276848,214636.525798227259656,17-Jan-2009,21:08:42,47.5803,-122.1785167,
1668213.814136043889448,214626.023327332077315,17-Jan-2009,21:08:43,47.58026667,-122.1789,
1668119.012846527155489,214615.517682692356175,17-Jan-2009,21:08:44,47.58023333,-122.1792833,
1668028.307969977147877,214604.944505055813352,17-Jan-2009,21:08:45,47.5802,-122.17965,
1667929.385379642480984,214594.515539479063591,17-Jan-2009,21:08:46,47.58016667,-122.18005,
1667838.680218545021489,214583.939620681863744,17-Jan-2009,21:08:47,47.58013333,-122.1804167,
1667743.878544547362253,214573.439496273989789,17-Jan-2009,21:08:48,47.5801,-122.1808,
1667653.173228840110824,214562.868110833631363,17-Jan-2009,21:08:49,47.58006667,-122.1811667,
1667562.598903033416718,214558.37280121142976,17-Jan-2009,21:08:50,47.58005,-122.1815333,
1667471.893400098895654,214547.80228180999984,17-Jan-2009,21:08:51,47.58001667,-122.1819,
1667377.091248767916113,214537.300341720372671,17-Jan-2009,21:08:52,47.57998333,-122.1822833,
1667286.385527401929721,214526.730708583927481,17-Jan-2009,21:08:53,47.57995,-122.18265,
1667191.583217026665807,214516.23334188509034,17-Jan-2009,21:08:54,47.57991667,-122.1830333,
1667100.877213299972937,214505.660947912547272,17-Jan-2009,21:08:55,47.57988333,-122.1834,
1667010.277825882658362,214501.172352924739243,17-Jan-2009,21:08:56,47.57986667,-122.1837667,
1666923.692798984702677,214490.528500270564109,17-Jan-2009,21:08:57,47.57983333,-122.1841167,
1666833.011243867920712,214479.960600034391973,17-Jan-2009,21:08:58,47.5798,-122.1844833,
1666750.522562779253349,214469.249273786117556,17-Jan-2009,21:08:59,47.57976667,-122.1848167,
1666659.840732111828402,214458.678553562029265,17-Jan-2009,21:09:00,47.57973333,-122.1851833,
1666577.351848678663373,214447.967979711684166,17-Jan-2009,21:09:01,47.5797,-122.1855167,
1666490.873130376916379,214443.405816868587863,17-Jan-2009,21:09:02,47.57968333,-122.1858667,
1666408.408750897040591,214432.695543375244597,17-Jan-2009,21:09:03,47.57965,-122.1862,
1666321.823093654820696,214422.0580826489022,17-Jan-2009,21:09:04,47.57961667,-122.18655,
1666239.465356228407472,214417.424610261863563,17-Jan-2009,21:09:05,47.5796,-122.1868833,
1666152.879521982977167,214406.787919989612419,17-Jan-2009,21:09:06,47.57956667,-122.1872333,
1666066.293520114850253,214396.147977489395998,17-Jan-2009,21:09:07,47.57953333,-122.1875833,
1665979.707478953292593,214385.512076981976861,17-Jan-2009,21:09:08,47.5795,-122.1879333,
1665893.228286712430418,214380.952636104979319,17-Jan-2009,21:09:09,47.57948333,-122.1882833,
1665806.642066241241992,214370.317524837359088,17-Jan-2009,21:09:10,47.57945,-122.1886333,
1665720.162749872775748,214365.758872175618308,17-Jan-2009,21:09:11,47.57943333,-122.1889833,
1665633.790484580909833,214367.280323668906931,17-Jan-2009,21:09:12,47.57943333,-122.1893333,
1665547.52535317838192,214374.881877772306325,17-Jan-2009,21:09:13,47.57945,-122.1896833,
1665461.260283888783306,214382.483823663584189,17-Jan-2009,21:09:14,47.57946667,-122.1900333,
1665370.981210076250136,214396.234883930505021,17-Jan-2009,21:09:15,47.5795,-122.1904,
1665284.823441035114229,214409.913692721456755,17-Jan-2009,21:09:16,47.57953333,-122.19075,
1665198.880266609601676,214435.752307703252882,17-Jan-2009,21:09:17,47.5796,-122.1911,
1665112.830053611192852,214455.511604189669015,17-Jan-2009,21:09:18,47.57965,-122.19145,
1665031.008473048685119,214481.278261526516872,17-Jan-2009,21:09:19,47.57971667,-122.1917833,
1664941.052045106654987,214513.266837802657392,17-Jan-2009,21:09:20,47.5798,-122.19215,
1664859.230934993829578,214539.034234778227983,17-Jan-2009,21:09:21,47.57986667,-122.1924833,
1664773.288829,214564.871127548918594,17-Jan-2009,21:09:22,47.57993333,-122.1928333,
1664687.347015110077336,214590.7120561140473,17-Jan-2009,21:09:23,47.58,-122.1931833,
1664597.284292136784643,214616.626202144281706,17-Jan-2009,21:09:24,47.58006667,-122.19355,
1664511.128020321950316,214630.30851949728094,17-Jan-2009,21:09:25,47.5801,-122.1939,
1664425.0793528764043,214650.070930713380221,17-Jan-2009,21:09:26,47.58015,-122.19425,
1664338.815893123624846,214657.677973538578954,17-Jan-2009,21:09:27,47.58016667,-122.1946,
1664252.444953271420673,214659.205706057808129,17-Jan-2009,21:09:28,47.58016667,-122.19495,
1664170.195147589314729,214660.660909051744966,17-Jan-2009,21:09:29,47.58016667,-122.1952833,
1664083.716625184984878,214656.109707387309754,17-Jan-2009,21:09:30,47.58015,-122.1956333,
1664001.226948464289308,214645.410323988588061,17-Jan-2009,21:09:31,47.58011667,-122.1959667,
1663914.533067523501813,214628.704138865228742,17-Jan-2009,21:09:32,47.58006667,-122.1963167,
1663835.973628550767899,214605.772659512818791,17-Jan-2009,21:09:33,47.58,-122.1966333,
1663753.268174005206674,214582.914954479172593,17-Jan-2009,21:09:34,47.57993333,-122.1969667,
1663670.479530114214867,214553.981121059507132,17-Jan-2009,21:09:35,47.57985,-122.1973,
1663591.787108793389052,214524.975038368604146,17-Jan-2009,21:09:36,47.57976667,-122.1976167,
1663513.11905647884123,214495.965197430719854,17-Jan-2009,21:09:37,47.57968333,-122.1979333,
1663430.304978101048619,214467.032849387032911,17-Jan-2009,21:09:38,47.5796,-122.1982667,
1663351.636496335966513,214438.02732501574792,17-Jan-2009,21:09:39,47.57951667,-122.1985833,
1663272.943028257228434,214409.018917529552709,17-Jan-2009,21:09:40,47.57943333,-122.1989,
1663194.249380910536274,214380.014483491540886,17-Jan-2009,21:09:41,47.57935,-122.1992167,
1663111.458973139990121,214351.083089042454958,17-Jan-2009,21:09:42,47.57926667,-122.19955,
1663028.668244203319773,214322.148408711043885,17-Jan-2009,21:09:43,47.57918333,-122.1998833,
1662949.973852491471916,214293.144987712264992,17-Jan-2009,21:09:44,47.5791,-122.2002,
1662871.27921682363376,214264.141893083695322,17-Jan-2009,21:09:45,47.57901667,-122.2005167,
1662788.487731013214216,214235.208260651648743,17-Jan-2009,21:09:46,47.57893333,-122.20085,
1662705.696053564548492,214206.278636523231398,17-Jan-2009,21:09:47,47.57885,-122.2011833,
1662627.000673554837704,214177.276554943207884,17-Jan-2009,21:09:48,47.57876667,-122.2015,
1662540.08718649786897,214148.417263587471098,17-Jan-2009,21:09:49,47.57868333,-122.20185,
1662461.391306057106704,214119.415868825162761,17-Jan-2009,21:09:50,47.5786,-122.2021667,
1662374.477358422242105,214090.560983046074398,17-Jan-2009,21:09:51,47.57851667,-122.2025167,
1662291.68433392397128,214061.629518130997894,17-Jan-2009,21:09:52,47.57843333,-122.20285,
1662200.756785585079342,214038.92844825173961,17-Jan-2009,21:09:53,47.57836667,-122.2032167,
1662113.950215552002192,214016.150798188697081,17-Jan-2009,21:09:54,47.5783,-122.2035667,
1662027.251681051915511,213999.453233736654511,17-Jan-2009,21:09:55,47.57825,-122.2039167,
1661936.564670460531488,213988.90872007838334,17-Jan-2009,21:09:56,47.57821667,-122.2042833,
1661845.852808702969924,213978.361432169622276,17-Jan-2009,21:09:57,47.57818333,-122.20465,
1661755.249239983037114,213973.897911707696039,17-Jan-2009,21:09:58,47.57816667,-122.2050167,
1661668.766833072993904,213969.357711139688035,17-Jan-2009,21:09:59,47.57815,-122.2053667,
1661574.174894359195605,213971.044119342317572,17-Jan-2009,21:10:00,47.57815,-122.20575,
1661487.800838164053857,213972.584428756556008,17-Jan-2009,21:10:01,47.57815,-122.2061,
1661397.413963474566117,213980.278339134238195,17-Jan-2009,21:10:02,47.57816667,-122.2064667,
1661307.16024678433314,213994.048276416753652,17-Jan-2009,21:10:03,47.5782,-122.2068333,
1661221.003243735060096,214007.745520513795782,17-Jan-2009,21:10:04,47.57823333,-122.2071833,
1661130.833628226071596,214027.596419712615898,17-Jan-2009,21:10:05,47.57828333,-122.20755,
1661040.772758573992178,214053.527429494890384,17-Jan-2009,21:10:06,47.57835,-122.2079167,
1660950.628212462412193,214073.378743177250726,17-Jan-2009,21:10:07,47.5784,-122.2082833,
1660864.580419415608048,214093.157285713386955,17-Jan-2009,21:10:08,47.57845,-122.2086333,
1660774.411553142825142,214113.009876426396659,17-Jan-2009,21:10:09,47.5785,-122.209,
1660688.364109543152153,214132.789217032899614,17-Jan-2009,21:10:10,47.57855,-122.20935,
1660602.316838533151895,214152.568947336374549,17-Jan-2009,21:10:11,47.5786,-122.2097,
1660516.269740101648495,214172.349067339120666,17-Jan-2009,21:10:12,47.57865,-122.21005,
1660430.222814257256687,214192.129577034182148,17-Jan-2009,21:10:13,47.5787,-122.2104,
1660344.176061007427052,214211.910476423887303,17-Jan-2009,21:10:14,47.57875,-122.21075,
1660258.129480341682211,214231.69176550587872,17-Jan-2009,21:10:15,47.5788,-122.2111,
1660167.961856469744816,214251.547234322613804,17-Jan-2009,21:10:16,47.57885,-122.2114667,
1660086.036836794577539,214271.255512746865861,17-Jan-2009,21:10:17,47.5789,-122.2118,
1659999.990773916942999,214291.037970901175868,17-Jan-2009,21:10:18,47.57895,-122.21215,
1659909.823680691886693,214310.894664787076181,17-Jan-2009,21:10:19,47.579,-122.2125167,
1659823.777967291185632,214330.677920988528058,17-Jan-2009,21:10:20,47.57905,-122.2128667,
1659733.85381243377924,214362.690711183386156,17-Jan-2009,21:10:21,47.57913333,-122.2132333,
1659652.123033786891028,214394.560652478336124,17-Jan-2009,21:10:22,47.57921667,-122.2135667,
1659570.526173202786595,214432.506529323902214,17-Jan-2009,21:10:23,47.57931667,-122.2139,
1659488.929634327534586,214470.45275645510992,17-Jan-2009,21:10:24,47.57941667,-122.2142333,
